"ID","Fecha registro","Estado","Municipio","Fecha hechos","Lugar hechos","Modalidad violencia","Conoce agresor","Hubo drogas","Hubo armas","Violencia Física","Violencia Psicológica","Violencia Sexual","Violencia Patrimonial","Violencia Económica","Violencia Otra"
"1407747","2023-01-04","Aguascalientes","Aguascalientes","2022-12-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407748","2023-01-31","Aguascalientes","San José de Gracia","2022-10-19","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1407750","2023-01-15","Aguascalientes","Jesús María","2022-12-30","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1407751","2023-01-31","Aguascalientes","Jesús María","2023-01-21","Espacio público","1 - Familiar","SI","Desconocido","Desconocido","0","1","1","0","1","0"
"1407754","2023-02-02","Aguascalientes","Aguascalientes","2023-01-22","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407755","2023-02-07","Aguascalientes","San José de Gracia","2022-09-30","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","0","0"
"1407756","2023-02-07","Aguascalientes","San José de Gracia","2022-08-23","Espacio particular","1 - Familiar","SI","SI","NO","1","1","0","1","0","0"
"1407759","2023-01-03","Aguascalientes","Aguascalientes","2022-12-15","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407760","2023-01-06","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407762","2023-01-03","Aguascalientes","Aguascalientes","2022-12-16","Espacio público","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407763","2023-02-09","Aguascalientes","San José de Gracia","2022-08-17","Espacio público","3 - Institucional","NO","NO","NO","0","1","0","0","0","0"
"1407764","2023-01-12","Aguascalientes","Jesús María","2022-11-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407765","2023-01-04","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","2 - Laboral","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407766","2023-01-02","Aguascalientes","Aguascalientes","2022-12-30","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","1","0","0","0"
"1407769","2023-01-12","Aguascalientes","Jesús María","2022-11-22","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1407770","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407772","2023-01-10","Aguascalientes","Aguascalientes","2023-01-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407773","2023-03-20","Aguascalientes","Jesús María","2023-03-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1407774","2023-01-06","Aguascalientes","Pabellón de Arteaga","2023-01-05","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407775","2023-02-02","Aguascalientes","Aguascalientes","2023-01-31","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407776","2023-01-04","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1407777","2023-01-03","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","9 - Feminicida","SI","Desconocido","Desconocido","1","1","1","1","1","0"
"1407778","2023-02-15","Aguascalientes","San José de Gracia","2022-08-17","Espacio particular","8 - Digital/Ciberné","SI","SI","Desconocido","0","1","0","0","0","0"
"1407780","2023-02-07","Aguascalientes","San José de Gracia","2022-09-05","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1407781","2023-01-20","Aguascalientes","San José de Gracia","2022-08-31","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1407782","2023-01-03","Aguascalientes","Aguascalientes","2022-12-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407783","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1407785","2023-01-03","Aguascalientes","Aguascalientes","2022-12-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407786","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1407787","2023-02-09","Aguascalientes","San José de Gracia","2022-07-27","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","1","0","0"
"1407788","2023-01-03","Aguascalientes","Aguascalientes","2022-12-28","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407789","2023-01-11","Aguascalientes","Jesús María","2023-01-08","Espacio público","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","1","0"
"1407790","2023-01-03","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1407791","2023-01-06","Aguascalientes","Aguascalientes","2022-12-15","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407793","2023-03-31","Aguascalientes","Jesús María","2023-03-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1407794","2023-01-06","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407795","2023-01-10","Aguascalientes","Aguascalientes","2022-12-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407796","2023-01-03","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","9 - Feminicida","SI","SI","Desconocido","1","1","0","0","0","0"
"1407797","2023-01-31","Aguascalientes","San José de Gracia","2022-10-28","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1407799","2023-01-31","Aguascalientes","San José de Gracia","2022-11-04","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","0","1","0"
"1407800","2023-02-15","Aguascalientes","Rincón de Romos","2022-06-30","Espacio público","4 - En la comunidad","NO","NO","NO","0","1","0","0","0","0"
"1407801","2023-01-05","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1407803","2023-03-30","Aguascalientes","Aguascalientes","2023-03-25","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","1","0","0"
"1407804","2023-02-02","Aguascalientes","San José de Gracia","2022-08-29","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1407805","2023-01-04","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1407807","2023-02-27","Aguascalientes","Aguascalientes","2023-02-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1407808","2023-03-02","Aguascalientes","Jesús María","2023-02-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","1","0"
"1407809","2023-01-06","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407810","2023-01-04","Aguascalientes","Aguascalientes","2022-12-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407811","2023-01-04","Aguascalientes","Aguascalientes","2022-12-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407812","2023-02-09","Aguascalientes","San José de Gracia","2022-07-11","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","0","0","0","0"
"1407814","2023-02-09","Aguascalientes","Jesús María","2023-01-31","Espacio público","1 - Familiar","SI","SI","SI","0","1","0","0","0","0"
"1407815","2023-01-02","Aguascalientes","Jesús María","2022-12-30","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","1","0","0","0"
"1407816","2023-02-09","Aguascalientes","San José de Gracia","2022-08-16","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1407818","2023-02-09","Aguascalientes","San José de Gracia","2022-07-22","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","0","0"
"1407819","2023-01-03","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1407820","2023-02-02","Aguascalientes","Aguascalientes","2023-01-18","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407821","2023-03-15","Aguascalientes","Aguascalientes","2023-03-14","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1407822","2023-03-28","Aguascalientes","Aguascalientes","2023-03-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1407823","2023-01-24","Aguascalientes","San José de Gracia","2022-11-25","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","0","0","0"
"1407824","2023-01-05","Aguascalientes","Jesús María","2023-01-03","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","0","0","0"
"1407825","2023-01-04","Aguascalientes","Aguascalientes","2022-12-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407826","2023-01-06","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407827","2023-01-03","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","9 - Feminicida","SI","Desconocido","Desconocido","1","1","0","0","1","0"
"1407829","2023-01-16","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","NO","Desconocido","NO","0","1","0","0","0","0"
"1407831","2023-01-06","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1407833","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1407835","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1407837","2023-01-04","Aguascalientes","Aguascalientes","2022-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1407838","2023-01-06","Aguascalientes","Aguascalientes","2022-12-31","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407839","2023-01-16","Aguascalientes","Jesús María","2023-01-13","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1407840","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1407841","2023-01-04","Aguascalientes","Aguascalientes","2022-12-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407842","2023-02-02","Aguascalientes","Aguascalientes","2023-01-25","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407843","2023-02-02","Aguascalientes","Aguascalientes","2023-01-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407844","2023-01-31","Aguascalientes","Calvillo","2023-01-29","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","1","0","0","0","0","0"
"1407846","2023-02-10","Aguascalientes","Aguascalientes","2023-02-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407847","2023-01-20","Aguascalientes","San José de Gracia","2022-11-25","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","0","0","0"
"1407848","2023-01-04","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","1","1","0"
"1407850","2023-02-02","Aguascalientes","Aguascalientes","2023-01-17","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407851","2023-01-02","Aguascalientes","Aguascalientes","2022-12-30","Espacio particular","1 - Familiar","NO","Desconocido","Desconocido","1","1","0","0","0","0"
"1407852","2023-01-04","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1407853","2023-01-24","Aguascalientes","Aguascalientes","2023-01-23","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1407854","2023-02-02","Aguascalientes","Aguascalientes","2023-01-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407859","2023-01-03","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","1","0"
"1407860","2023-02-09","Aguascalientes","Aguascalientes","2023-02-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407861","2023-01-24","Aguascalientes","Aguascalientes","2023-01-23","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","1","1","0"
"1407863","2023-02-10","Aguascalientes","Aguascalientes","2023-02-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407865","2023-01-02","Aguascalientes","Aguascalientes","2022-12-30","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407866","2023-01-06","Aguascalientes","Aguascalientes","2021-01-02","Espacio particular","1 - Familiar","SI","NO","NO","1","1","1","1","1","0"
"1407867","2023-01-04","Aguascalientes","Calvillo","2023-01-01","Espacio particular","1 - Familiar","SI","Desconocido","NO","1","0","0","0","0","0"
"1407868","2023-01-27","Aguascalientes","San José de Gracia","2022-11-24","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1407870","2023-02-15","Aguascalientes","San José de Gracia","2022-08-17","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1407872","2023-02-02","Aguascalientes","Aguascalientes","2023-01-10","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407875","2023-01-06","Aguascalientes","Aguascalientes","2023-01-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407876","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1407877","2023-01-03","Aguascalientes","Aguascalientes","2022-12-19","Espacio público","2 - Laboral","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1407883","2023-01-04","Aguascalientes","Aguascalientes","2022-12-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407884","2023-01-24","Aguascalientes","Aguascalientes","2023-01-23","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1407885","2023-02-09","Aguascalientes","San José de Gracia","2022-07-07","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1407886","2023-02-09","Aguascalientes","San José de Gracia","2022-07-12","Espacio particular","1 - Familiar","SI","SI","SI","0","1","0","0","0","0"
"1407889","2023-02-09","Aguascalientes","San José de Gracia","2022-08-11","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1407891","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407892","2023-01-13","Aguascalientes","Aguascalientes","2022-12-28","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","1","1","0"
"1407893","2023-02-02","Aguascalientes","Aguascalientes","2022-12-26","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407894","2023-01-05","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","0","0"
"1407895","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407896","2023-01-03","Aguascalientes","Aguascalientes","2022-12-18","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407898","2023-01-12","Aguascalientes","Aguascalientes","2023-01-11","Espacio particular","1 - Familiar","SI","SI","NO","0","1","1","0","1","0"
"1407899","2023-01-24","Aguascalientes","Aguascalientes","2023-01-20","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","1","0"
"1407901","2023-03-16","Aguascalientes","Calvillo","2023-02-10","Espacio particular","1 - Familiar","SI","SI","SI","1","1","0","1","1","0"
"1407902","2023-01-06","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","1","0","0","0"
"1407903","2023-01-05","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407906","2023-01-24","Aguascalientes","Aguascalientes","2023-01-23","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","1","1","0"
"1407910","2023-02-02","Aguascalientes","Aguascalientes","2023-01-22","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407911","2023-02-02","Aguascalientes","Aguascalientes","2023-01-28","Espacio particular","4 - En la comunidad","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1407912","2023-01-12","Aguascalientes","Aguascalientes","2022-05-25","Espacio particular","1 - Familiar","NO","NO","NO","0","0","0","0","0","1"
"1407913","2023-02-02","Aguascalientes","Aguascalientes","2023-01-20","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407914","2023-01-05","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1407917","2023-02-09","Aguascalientes","San José de Gracia","2022-07-08","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1407919","2023-01-13","Aguascalientes","Aguascalientes","2023-01-05","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","1","0"
"1407921","2023-02-09","Aguascalientes","Aguascalientes","2023-02-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407922","2023-01-05","Aguascalientes","Jesús María","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","1","0","0","0"
"1407923","2023-01-23","Aguascalientes","Aguascalientes","2021-12-14","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","1","0"
"1407926","2023-01-03","Aguascalientes","Aguascalientes","2022-12-11","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407927","2023-01-24","Aguascalientes","Aguascalientes","2023-01-23","Espacio particular","1 - Familiar","SI","SI","NO","1","1","1","1","1","0"
"1407928","2023-01-03","Aguascalientes","El Llano","2023-01-02","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1407930","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","0","0","0","0","1"
"1407932","2023-01-04","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","9 - Feminicida","SI","Desconocido","Desconocido","1","1","1","1","1","0"
"1407934","2023-02-15","Aguascalientes","San José de Gracia","2022-06-27","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","1","0"
"1407936","2023-02-02","Aguascalientes","Aguascalientes","2023-01-17","Espacio particular","4 - En la comunidad","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407938","2023-01-16","Aguascalientes","Aguascalientes","2023-01-13","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","1","1","0"
"1407940","2023-01-16","Aguascalientes","Aguascalientes","2023-01-05","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1407943","2023-01-16","Aguascalientes","San Francisco de los Romo","2022-04-05","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","1","0","0","0"
"1407946","2023-02-09","Aguascalientes","Aguascalientes","2023-02-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407948","2023-01-24","Aguascalientes","Aguascalientes","2023-01-24","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407950","2023-02-10","Aguascalientes","Aguascalientes","2023-02-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407952","2023-01-19","Aguascalientes","Aguascalientes","2023-01-19","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1407953","2023-01-05","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1407956","2023-01-31","Aguascalientes","San José de Gracia","2022-10-14","Espacio particular","1 - Familiar","SI","SI","Desconocido","1","1","0","0","1","0"
"1407957","2023-01-06","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407959","2023-01-31","Aguascalientes","San José de Gracia","2022-10-31","Espacio particular","1 - Familiar","SI","NO","NO","0","1","0","0","0","0"
"1407962","2023-02-09","Aguascalientes","San José de Gracia","2022-08-12","Espacio particular","1 - Familiar","SI","SI","NO","0","1","0","0","0","0"
"1407967","2023-01-03","Aguascalientes","Aguascalientes","2023-01-02","Espacio particular","1 - Familiar","SI","SI","Desconocido","0","1","1","0","0","0"
"1407968","2023-02-10","Aguascalientes","Aguascalientes","2023-02-07","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407970","2023-01-16","Aguascalientes","Aguascalientes","2023-01-13","Espacio particular","5 - Escolar/Docente","NO","Desconocido","Desconocido","0","1","0","0","0","0"
"1407971","2023-02-26","Aguascalientes","Calvillo","2023-01-28","Espacio particular","1 - Familiar","SI","SI","NO","1","0","0","0","0","0"
"1407972","2023-01-17","Aguascalientes","Aguascalientes","2023-01-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407977","2023-02-02","Aguascalientes","Aguascalientes","2023-01-16","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407984","2023-01-06","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1407994","2023-01-04","Aguascalientes","Aguascalientes","2023-01-04","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","1","0"
"1407997","2023-01-24","Aguascalientes","Pabellón de Arteaga","2023-01-24","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1407999","2023-01-13","Aguascalientes","Aguascalientes","2023-01-12","Espacio particular","1 - Familiar","NO","NO","NO","1","1","0","0","0","0"
"1408002","2023-01-05","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408004","2023-01-27","Aguascalientes","Pabellón de Arteaga","2023-01-26","Espacio público","4 - En la comunidad","SI","NO","NO","0","1","0","0","0","0"
"1408005","2023-02-02","Aguascalientes","Aguascalientes","2022-11-18","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408019","2023-02-17","Aguascalientes","Jesús María","2023-02-08","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","1","1","0","0","0","0"
"1408021","2023-03-07","Aguascalientes","Pabellón de Arteaga","2023-03-05","Espacio público","4 - En la comunidad","SI","SI","Desconocido","1","0","0","0","0","0"
"1408022","2023-02-09","Aguascalientes","San José de Gracia","2022-08-12","Espacio particular","1 - Familiar","NO","NO","NO","0","1","0","0","0","0"
"1408024","2023-01-03","Aguascalientes","Aguascalientes","2022-12-06","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408027","2023-01-04","Aguascalientes","Aguascalientes","2022-12-26","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
"1408028","2023-01-04","Aguascalientes","Aguascalientes","2023-01-03","Espacio particular","1 - Familiar","SI","NO","NO","1","1","0","0","1","0"
"1408031","2023-03-31","Aguascalientes","Aguascalientes","2023-03-28","Espacio particular","1 - Familiar","SI","Desconocido","Desconocido","0","1","0","0","0","0"
